id,lang,lemma,alt_lemma,label,rank,count,rate
31579,lat,numquid,numquid,numquid,1763,343,0.772
43933,lat,siculus,siculus,siculus,1763,343,0.772
45609,lat,subigo,subigo,subigo,1763,343,0.772
12234,lat,crudelitas,crudelitas,"crūdēlitās, crūdēlitātis, f.",1763,343,0.772
15323,lat,domo,domo,domo,1768,342,0.77
18016,lat,extraho,extraho,extraho,1768,342,0.77
18847,lat,flagro,flagro,flagro,1768,342,0.77
35560,lat,persona,persona,persona,1772,341,0.768
9802,lat,commemoro,commemoro,commemoro,1773,340,0.765
38797,lat,pronus,pronus,pronus,1773,340,0.765
45157,lat,stirps,stirps,stirps,1773,340,0.765
18391,lat,fatigo,fatigo,fatigo,1776,339,0.763
39936,lat,quatio,quatio,quatio,1776,339,0.763
10642,lat,confundo,confundo,confundo,1778,338,0.761
10947,lat,conscientia,conscientia,conscientia,1778,338,0.761
16624,lat,equitatus,equitatus,equitatus,1778,338,0.761
26410,lat,latitudo,latitudo,latitudo,1778,338,0.761
33446,lat,paeniteo,paeniteo,paeniteo,1778,338,0.761
49800,lat,utrimque,utrimque,utrimque,1778,338,0.761
26309,lat,largus,largus,largus,1784,337,0.759
6705,lat,calidum,calidum,calidum,1785,336,0.756
26664,lat,lentulus,lentulus,lentulus,1785,336,0.756
38757,lat,promptus,promptus,promptus,1785,336,0.756
39851,lat,quaestor,quaestor,quaestor,1785,336,0.756
42319,lat,sanctus,sanctus,"sānctus, sāncta, sānctum",1785,336,0.756
10415,lat,condemno,condemno,condemno,1790,335,0.754
13209,lat,declaro,declaro,declaro,1790,335,0.754
15934,lat,eicio,eicio,eicio,1790,335,0.754
21503,lat,hortus,hortus,hortus,1790,335,0.754
29726,lat,molior,molior,molior,1790,335,0.754
47758,lat,thalamus,thalamus,thalamus,1790,335,0.754
8630,lat,circumdo,circumdo,circumdo,1796,334,0.752
21908,lat,idcirco,idcirco,idcirco,1796,334,0.752
28450,lat,martius,martius,martius,1796,334,0.752
37031,lat,pons,pons,pons,1796,334,0.752
40504,lat,rector,rector,rector,1796,334,0.752
44197,lat,siquis,siquis,siquis,1796,334,0.752
51121,lat,volumen,volumen,volumen,1796,334,0.752
3970,lat,arguo,arguo,arguo,1803,333,0.75
9668,lat,columna,columna,columna,1803,333,0.75
16748,lat,erudio,erudio,erudio,1803,333,0.75
23777,lat,infundo,infundo,infundo,1803,333,0.75
30928,lat,nempe,nempe,nempe,1803,333,0.75
37341,lat,prae,prae,prae,1803,333,0.75
10019,lat,compello,compello,compello,1809,332,0.747
40105,lat,quivis,quivis,"quīvīs, quaevīs, quodvīs / quidvīs",1809,332,0.747
1485,lat,aeneas,aeneas,"Aenēās, Aenēae, m.",1809,332,0.747
41945,lat,sabinus,sabinus,"Sabīnus, Sabīna, Sabīnum",1809,332,0.747
3440,lat,apollo,apollo,"Apollō, Apollinis, m.",1813,331,0.745
27448,lat,lucilius,lucilius,lucilius,1814,330,0.743
32782,lat,operio,operio,operio,1814,330,0.743
34398,lat,pedes,pedes,pedes,1814,330,0.743
41048,lat,repono,repono,repono,1814,330,0.743
732,lat,acutus,acutus,acutus,1818,329,0.741
12006,lat,crassus,crassus,crassus,1818,329,0.741
5169,lat,avus,avus,"avus, avī, m.",1818,329,0.741
4010,lat,aridus,aridus,aridus,1821,328,0.738
12573,lat,custodia,custodia,custodia,1821,328,0.738
16180,lat,emendo,emendo,emendo,1821,328,0.738
41359,lat,retro,retro,retro,1821,328,0.738
43729,lat,servitus,servitus,servitus,1821,328,0.738
22895,lat,incito,incito,"incitō, incitāre, incitāvī, incitātum",1821,328,0.738
11566,lat,copiosus,copiosus,copiosus,1827,327,0.736
32669,lat,omen,omen,omen,1827,327,0.736
33207,lat,osculum,osculum,osculum,1827,327,0.736
1092,lat,adolesco,adolesco,adolesco,1830,326,0.734
7326,lat,carpo,carpo,carpo,1830,326,0.734
13538,lat,deleo,deleo,deleo,1830,326,0.734
18585,lat,ferveo,ferveo,ferveo,1830,326,0.734
35787,lat,pestis,pestis,pestis,1830,326,0.734
41847,lat,rupes,rupes,rupes,1830,326,0.734
42047,lat,saevio,saevio,saevio,1830,326,0.734
44813,lat,spolium,spolium,spolium,1830,326,0.734
47790,lat,theatrum,theatrum,theatrum,1830,326,0.734
6149,lat,britannia,britannia,"Britannia, Britanniae, f.",1830,326,0.734
16864,lat,etiamnum,etiamnum,etiamnum,1840,325,0.732
23418,lat,induo,induo,"induō, induere, induī, indūtum",1840,325,0.732
41706,lat,rostrum,rostrum,"rōstrum, rostrī, n.",1840,325,0.732
43149,lat,segnis,segnis,segnis,1840,325,0.732
49432,lat,ubique,ubique,ubique,1840,325,0.732
49916,lat,vallum,vallum,vallum,1840,325,0.732
1032,lat,admiror,admiror,admiror,1846,324,0.729
18396,lat,fatisco,fatisco,fatisco,1846,324,0.729
37197,lat,possessio,possessio,possessio,1846,324,0.729
49775,lat,uter3,uter3,uter3,1846,324,0.729
22284,lat,immitto,immitto,immitto,1850,323,0.727
24541,lat,institutum,institutum,institutum,1850,323,0.727
26593,lat,lego,lego,lego,1850,323,0.727
36835,lat,poenus,poenus,"Poenus, Poena, Poenum",1850,323,0.727
17366,lat,exercitatio,exercitatio,exercitatio,1854,322,0.725
19442,lat,fugo,fugo,"fugō, fugāre, fugāvī, fugātum",1854,322,0.725
25201,lat,inutilis,inutilis,inutilis,1854,322,0.725
26572,lat,legatio,legatio,legatio,1854,322,0.725
47581,lat,terni,terni,terni,1854,322,0.725
16764,lat,erus,erus,erus,1859,321,0.723
20533,lat,gurges,gurges,gurges,1859,321,0.723
24365,lat,insero,insero,insero,1859,321,0.723
39478,lat,pulso,pulso,pulso,1859,321,0.723
44054,lat,silvestris,silvestris,silvestris,1859,321,0.723
44348,lat,solacium,solacium,solacium,1859,321,0.723
48386,lat,totiens,totiens,totiens,1859,321,0.723
4437,lat,assentior,assentior,assentior,1866,320,0.72
4671,lat,atheniensis,atheniensis,atheniensis,1866,320,0.72
20021,lat,germanicus,germanicus,germanicus,1866,320,0.72
49860,lat,vadum,vadum,vadum,1866,320,0.72
4798,lat,attineo,attineo,attineo,1870,319,0.718
17671,lat,expleo,expleo,"expleō, explēre, explēvī, explētum",1870,319,0.718
28335,lat,marcellus,marcellus,marcellus,1870,319,0.718
40749,lat,regius,regius,"rēgius, rēgia, rēgium",1870,319,0.718
43910,lat,sicco,sicco,sicco,1870,319,0.718
44812,lat,spolio,spolio,spolio,1870,319,0.718
46285,lat,summitto,summitto,summitto,1870,319,0.718
51185,lat,voveo,voveo,"voveō, vovēre, vōvī, vōtum",1870,319,0.718
32928,lat,oppugno,oppugno,"oppūgnō, oppūgnāre, oppūgnāvī, oppūgnātum",1870,319,0.718
15016,lat,dissimulo,dissimulo,dissimulo,1879,318,0.716
15035,lat,dissolvo,dissolvo,dissolvo,1879,318,0.716
27121,lat,linquo,linquo,linquo,1879,318,0.716
27603,lat,lupus,lupus,lupus,1879,318,0.716
28186,lat,mandatum,mandatum,mandatum,1879,318,0.716
48241,lat,tolero,tolero,tolero,1879,318,0.716
50669,lat,videlicet,videlicet,videlicet,1879,318,0.716
4803,lat,attollo,attollo,attollo,1886,317,0.714
7775,lat,celeritas,celeritas,"celeritās, celeritātis, f.",1886,317,0.714
29966,lat,morsus2,morsus2,morsus2,1886,317,0.714
44001,lat,signo,signo,signo,1886,317,0.714
44022,lat,sileo,sileo,sileo,1886,317,0.714
49623,lat,unguis,unguis,unguis,1886,317,0.714
19546,lat,fundus,fundus,"fundus, fundī, m.",1886,317,0.714
26697,lat,lepidus,lepidus,lepidus,1893,316,0.711
30050,lat,mulceo,mulceo,mulceo,1893,316,0.711
34545,lat,penates,penates,penates,1893,316,0.711
48356,lat,torreo,torreo,torreo,1893,316,0.711
17927,lat,exsul,exsul,exsul,1897,315,0.709
20015,lat,germani,germani,germani,1897,315,0.709
38653,lat,proicio,proicio,proicio,1897,315,0.709
41206,lat,resolvo,resolvo,resolvo,1897,315,0.709
45343,lat,studeo,studeo,"studeō, studēre, studuī",1897,315,0.709
44397,lat,solitudo,solitudo,"sōlitūdo, sōlitūdinis, f.",1897,315,0.709
4499,lat,assuesco,assuesco,assuesco,1903,314,0.707
19912,lat,gemo,gemo,gemo,1903,314,0.707
37195,lat,positus,positus,positus,1903,314,0.707
49898,lat,valerius,valerius,valerius,1903,314,0.707
2975,lat,animalis,animalis,animalis,1907,313,0.705
15249,lat,dolabella,dolabella,dolabella,1907,313,0.705
26637,lat,leno,leno,leno,1907,313,0.705
37923,lat,praesentia,praesentia,praesentia,1907,313,0.705
41782,lat,rudis,rudis,rudis,1907,313,0.705
7426,lat,cassius,cassius,cassius,1912,312,0.702
42217,lat,saltus,saltus,saltus,1912,312,0.702
8346,lat,christianus,christianus,christianus,1914,311,0.7
1827,lat,agger,agger,agger,1915,310,0.698
9389,lat,cognitio,cognitio,cognitio,1915,310,0.698
19454,lat,fulgeo,fulgeo,fulgeo,1915,310,0.698
44309,lat,socer,socer,socer,1915,310,0.698
15358,lat,dormio,dormio,"dormiō, dormīre, dormīvī, dormītum",1919,309,0.696
17258,lat,excludo,excludo,excludo,1919,309,0.696
19115,lat,formido2,formido2,formido2,1919,309,0.696
21473,lat,horridus,horridus,horridus,1919,309,0.696
22618,lat,impunis,impunis,impunis,1919,309,0.696
22916,lat,inclino,inclino,inclino,1919,309,0.696
50700,lat,vigilo,vigilo,vigilo,1919,309,0.696
38224,lat,preco,preco,"precō, precāre, precāvī, precātum",1919,309,0.696
7577,lat,catilina,catilina,catilina,1927,308,0.693
7842,lat,censor,censor,censor,1927,308,0.693
21937,lat,idus,idus,idus,1927,308,0.693
4807,lat,attono,attono,attono,1930,307,0.691
7776,lat,celeriter,celeriter,celeriter,1930,307,0.691
14445,lat,difficultas,difficultas,difficultas,1930,307,0.691
38271,lat,pridem,pridem,pridem,1930,307,0.691
10326,lat,concordia,concordia,concordia,1934,306,0.689
13972,lat,describo,describo,describo,1934,306,0.689
25948,lat,lacertus,lacertus,lacertus,1934,306,0.689
28434,lat,mars,mars,mars,1934,306,0.689
25812,lat,iussum,iussum,"iussum, iussī, n.",1934,306,0.689
2047,lat,albus,albus,"albus, alba, album",1939,305,0.687
10959,lat,conscriptus,conscriptus,conscriptus,1939,305,0.687
16596,lat,epulae,epulae,epulae,1939,305,0.687
16610,lat,equester,equester,equester,1939,305,0.687
17636,lat,expers,expers,expers,1939,305,0.687
22268,lat,immineo,immineo,immineo,1939,305,0.687
24290,lat,insanus,insanus,insanus,1939,305,0.687
48205,lat,titulus,titulus,titulus,1939,305,0.687
3539,lat,appeto,appeto,appeto,1947,304,0.684
10732,lat,coniectura,coniectura,coniectura,1947,304,0.684
12002,lat,crassitudo,crassitudo,crassitudo,1947,304,0.684
12296,lat,cubiculum,cubiculum,cubiculum,1947,304,0.684
14581,lat,dimico,dimico,dimico,1947,304,0.684
17028,lat,eventus,eventus,eventus,1947,304,0.684
19872,lat,gelidus,gelidus,gelidus,1947,304,0.684
36805,lat,poculum,poculum,poculum,1947,304,0.684
40773,lat,reicio,reicio,reicio,1947,304,0.684
3150,lat,antequam,antequam,antequam,1956,303,0.682
9442,lat,coitus2,coitus2,coitus2,1956,303,0.682
11205,lat,consultum,consultum,consultum,1956,303,0.682
21499,lat,hortor,hortor,"hortor, hortārī, hortātus sum",1956,303,0.682
29038,lat,mentio,mentio,mentio,1956,303,0.682
30856,lat,nefarius,nefarius,nefarius,1956,303,0.682
31339,lat,nonnumquam,nonnumquam,nonnumquam,1956,303,0.682
39952,lat,querela,querela,querela,1956,303,0.682
41623,lat,ritus,ritus,ritus,1956,303,0.682
4744,lat,atrox,atrox,atrox,1965,302,0.68
29505,lat,miraculum,miraculum,miraculum,1965,302,0.68
40827,lat,religiosus,religiosus,religiosus,1965,302,0.68
49637,lat,unicus,unicus,unicus,1965,302,0.68
50569,lat,vetustus,vetustus,vetustus,1965,302,0.68
19255,lat,fremo,fremo,fremo,1970,301,0.678
25134,lat,intro,intro,intro,1970,301,0.678
31449,lat,novo,novo,novo,1970,301,0.678
32286,lat,oceanus,oceanus,oceanus,1970,301,0.678
42389,lat,sapor,sapor,sapor,1970,301,0.678
46105,lat,sudor,sudor,sudor,1970,301,0.678
9352,lat,coerceo,coerceo,coerceo,1976,300,0.675
21498,lat,horto,horto,horto,1976,300,0.675
50701,lat,viginti,viginti,viginti,1976,300,0.675
7305,lat,caro2,caro2,caro2,1979,299,0.673
41103,lat,repugno,repugno,repugno,1979,299,0.673
43544,lat,septimus,septimus,septimus,1979,299,0.673
48135,lat,tingo,tingo,tingo,1979,299,0.673
49065,lat,troia,troia,"Trōia, Trōiae, f.",1979,299,0.673
7723,lat,cavus,cavus,"cavus, cava, cavum",1979,299,0.673
34898,lat,peregrinus,peregrinus,peregrinus,1985,298,0.671
46947,lat,syrie,syrie,syrie,1985,298,0.671
49214,lat,tunica,tunica,tunica,1985,298,0.671
49448,lat,ulciscor,ulciscor,ulciscor,1985,298,0.671
7798,lat,celo,celo,"cēlō, cēlāre, cēlāvī, cēlātum",1985,298,0.671
3298,lat,antrum,antrum,antrum,1990,297,0.669
5630,lat,benignus,benignus,benignus,1990,297,0.669
11330,lat,continuus,continuus,continuus,1990,297,0.669
12274,lat,crux,crux,crux,1990,297,0.669
38842,lat,properus,properus,"properus, propera, properum",1990,297,0.669
4078,lat,armatus,armatus,armatus,1995,296,0.666
15486,lat,dudum,dudum,dudum,1995,296,0.666
23412,lat,indulgeo,indulgeo,indulgeo,1995,296,0.666
3557,lat,appono,appono,"appōnō, appōnere, appōsuī, appositum",1998,295,0.664
2326,lat,alternus,alternus,alternus,1999,294,0.662
7481,lat,castus,castus1,"castus, casta, castum",1999,294,0.662
34318,lat,pavor,pavor,pavor,1999,294,0.662
44326,lat,socrates,socrates,socrates,1999,294,0.662
1561,lat,aequitas,aequitas,aequitas,2003,293,0.66
42835,lat,scopulus,scopulus,scopulus,2003,293,0.66
29791,lat,monasterium,monasterium,monasterium,2005,292,0.657
31202,lat,niteo,niteo,niteo,2005,292,0.657
35098,lat,periculosus,periculosus,periculosus,2005,292,0.657
36046,lat,philippus,philippus,philippus,2005,292,0.657
45293,lat,stringo,stringo,stringo,2005,292,0.657
316,lat,abundo,abundo,abundo,2010,291,0.655
1449,lat,aegritudo,aegritudo,aegritudo,2010,291,0.655
7353,lat,carthago,carthago,carthago,2010,291,0.655
11181,lat,consuesco,consuesco,consuesco,2010,291,0.655
21944,lat,iecur,iecur,"iecur, iecoris/iecinoris, n.",2010,291,0.655
23670,lat,infinitus,infinitus,infinitus,2010,291,0.655
34298,lat,paveo,paveo,paveo,2010,291,0.655
36322,lat,pignus,pignus,pignus,2010,291,0.655
38063,lat,praetermitto,praetermitto,praetermitto,2010,291,0.655
38640,lat,progredior,progredior,progredior,2010,291,0.655
21307,lat,hispania,hispania,"Hispānia, Hispāniae, f.",2010,291,0.655
11943,lat,cottidianus,cottidianus,cottidianus,2021,290,0.653
14122,lat,deterior,deterior,deterior,2021,290,0.653
35034,lat,perfundo,perfundo,perfundo,2021,290,0.653
45647,lat,subitus,subitus,subitus,2021,290,0.653
19983,lat,genu,genu,"genū, genūs, n.",2021,290,0.653
3547,lat,appius,appius,appius,2026,289,0.651
7757,lat,celeber,celeber,celeber,2026,289,0.651
13813,lat,depello,depello,"dēpellō, dēpellere, dēpulī, dēpulsus",2026,289,0.651
17448,lat,eximius,eximius,"eximius, eximia, eximium",2026,289,0.651
39030,lat,prospicio,prospicio,prospicio,2026,289,0.651
43076,lat,secus,secus,secus,2026,289,0.651
44196,lat,siquidem,siquidem,siquidem,2026,289,0.651
13178,lat,decido,decido,"dēcidō, dēcidere, dēcidī",2026,289,0.651
13433,lat,defungor,defungor,defungor,2034,288,0.648
40637,lat,reficio,reficio,reficio,2034,288,0.648
50206,lat,veneror,veneror,veneror,2034,288,0.648
12424,lat,cunctor,cunctor,cunctor,2037,287,0.646
12485,lat,curatio,curatio,curatio,2037,287,0.646
19151,lat,forsitan,forsitan,forsitan,2037,287,0.646
29500,lat,mirabilis,mirabilis,mirabilis,2037,287,0.646
14712,lat,discerno,discerno,discerno,2041,286,0.644
36359,lat,pilum,pilum,pilum,2041,286,0.644
51260,lat,xii,xii,xii,2041,286,0.644
43105,lat,sedo,sedo,"sedō, sedāre, sedāvī, sedātum",2041,286,0.644
2041,lat,album,album,album,2045,285,0.642
34378,lat,pecus2,pecus2,pecus2,2045,285,0.642
40742,lat,regina,regina,"rēgīna, rēgīnae, f.",2045,285,0.642
44990,lat,statio,statio,statio,2045,285,0.642
50283,lat,verber,verber,verber,2045,285,0.642
1783,lat,africanus,africanus,africanus,2050,284,0.639
18752,lat,filum,filum,filum,2050,284,0.639
29139,lat,merus,merus,merus,2050,284,0.639
32217,lat,occasus2,occasus2,"occāsus, occāsūs, m.",2050,284,0.639
38676,lat,proles,proles,"prōles, prōlis, f.",2050,284,0.639
20295,lat,gracchus,gracchus,gracchus,2055,283,0.637
20334,lat,graii,graii,graii,2055,283,0.637
23430,lat,industria,industria,industria,2055,283,0.637
24399,lat,insigne,insigne,"īnsigne, īnsignis, n.",2055,283,0.637
29778,lat,momentum,momentum,momentum,2055,283,0.637
33035,lat,ordino,ordino,ordino,2055,283,0.637
34567,lat,penetro,penetro,penetro,2055,283,0.637
44413,lat,sollicitudo,sollicitudo,sollicitudo,2055,283,0.637
45331,lat,struo,struo,struo,2055,283,0.637
442,lat,accommodo,accommodo,accommodo,2065,282,0.635
5621,lat,benevolentia,benevolentia,benevolentia,2065,282,0.635
9620,lat,colonus,colonus,colonus,2065,282,0.635
32910,lat,opportunus,opportunus,opportunus,2065,282,0.635
39019,lat,prosper,prosper,prosper,2065,282,0.635
45846,lat,subsidium,subsidium,subsidium,2065,282,0.635
50698,lat,vigilia,vigilia,vigilia,2065,282,0.635
7834,lat,ceno,ceno,"cēnō, cēnāre, cēnāvī, cenātum",2065,282,0.635
14754,lat,discordia,discordia,discordia,2073,281,0.633
17966,lat,extendo,extendo,"extendō, extendere, extendī, extensum",2073,281,0.633
23733,lat,infra,infra,īnfrā,2073,281,0.633
26071,lat,laeto,laeto,laeto,2073,281,0.633
36667,lat,plebeius,plebeius,plebeius,2073,281,0.633
46255,lat,sulpicius,sulpicius,sulpicius,2073,281,0.633
38099,lat,praetorius,praetorius,praetorius,2079,280,0.63
39582,lat,purpureus,purpureus,purpureus,2079,280,0.63
41739,lat,rubeo,rubeo,rubeo,2079,280,0.63
7442,lat,castellum,castellum,castellum,2082,279,0.628
24486,lat,inspicio,inspicio,inspicio,2082,279,0.628
2823,lat,anceps,anceps,anceps,2084,278,0.626
14947,lat,disputatio,disputatio,disputatio,2084,278,0.626
18061,lat,exuo,exuo,exuo,2084,278,0.626
20721,lat,hannibal,hannibal,hannibal,2084,278,0.626
33327,lat,ovum,ovum,ovum,2084,278,0.626
34053,lat,parthus,parthus,parthus,2084,278,0.626
44412,lat,sollicito,sollicito,sollicito,2084,278,0.626
44458,lat,somnium,somnium,somnium,2084,278,0.626
17410,lat,exhaurio,exhaurio,exhaurio,2092,277,0.624
30265,lat,murmur,murmur,murmur,2092,277,0.624
41007,lat,repentinus,repentinus,"repentīnus, repentīna, repentīnum",2092,277,0.624
1720,lat,affectus,affectus,affectus,2095,276,0.621
25952,lat,lacesso,lacesso,lacesso,2095,276,0.621
40192,lat,radius,radius,radius,2095,276,0.621
48739,lat,trepido,trepido,trepido,2095,276,0.621
1272,lat,adulter,adulter,adulter,2099,275,0.619
2477,lat,ambiguus,ambiguus,ambiguus,2099,275,0.619
15382,lat,dos,dos,dos,2099,275,0.619
24315,lat,inscribo,inscribo,inscribo,2099,275,0.619
40856,lat,remaneo,remaneo,remaneo,2099,275,0.619
3313,lat,anxius,anxius,anxius,2104,274,0.617
19893,lat,gemini,gemini,gemini,2104,274,0.617
22972,lat,incommodus,incommodus,incommodus,2104,274,0.617
36558,lat,placo,placo,placo,2104,274,0.617
37074,lat,popularis,popularis,popularis,2104,274,0.617
25307,lat,invito,invito,"invītō, invītāre, invītāvī, invītātum",2104,274,0.617
2192,lat,aliquot,aliquot,aliquot,2110,273,0.615
718,lat,acuo,acuo,acuo,2111,272,0.612
3726,lat,arator,arator,arator,2111,272,0.612
7249,lat,carina,carina,carina,2111,272,0.612
21034,lat,hereditas,hereditas,hereditas,2111,272,0.612
33248,lat,ostento,ostento,ostento,2111,272,0.612
51197,lat,vulgo2,vulgo2,vulgo2,2111,272,0.612
6196,lat,brutus,brutus,brutus,2117,271,0.61
11293,lat,contero,contero,contero,2117,271,0.61
11776,lat,corrigo,corrigo,corrigo,2117,271,0.61
13875,lat,deprecor,deprecor,deprecor,2117,271,0.61
19022,lat,fodio,fodio,fodio,2117,271,0.61
29715,lat,molestia,molestia,molestia,2117,271,0.61
30212,lat,municipium,municipium,municipium,2117,271,0.61
30589,lat,naris,naris,naris,2117,271,0.61
33927,lat,parcus,parcus,"parcus, parca, parcum",2117,271,0.61
34269,lat,paupertas,paupertas,"paupertas, paupertātis, f.",2117,271,0.61
29650,lat,modero,modero,modero,2127,270,0.608
35237,lat,permaneo,permaneo,permaneo,2127,270,0.608
42318,lat,sanctum,sanctum,sanctum,2127,270,0.608
1913,lat,agrestis,agrestis,agrestis,2130,269,0.606
22415,lat,imperitus,imperitus,imperitus,2130,269,0.606
22497,lat,implico,implico,implico,2130,269,0.606
34176,lat,patefacio,patefacio,patefacio,2130,269,0.606
36848,lat,pol,pol,pol,2130,269,0.606
38991,lat,prosequor,prosequor,prosequor,2130,269,0.606
42884,lat,scriptor,scriptor,scriptor,2130,269,0.606
50146,lat,velox,velox,velox,2130,269,0.606
4440,lat,assequor,assequor,assequor,2138,268,0.603
6715,lat,caligo,caligo,caligo,2138,268,0.603
18435,lat,favor,favor,favor,2138,268,0.603
27173,lat,liquidus,liquidus,liquidus,2138,268,0.603
35567,lat,personus,personus,personus,2138,268,0.603
40110,lat,quoad,quoad,quoad,2138,268,0.603
40420,lat,recipero,recipero,recipero,2138,268,0.603
